=== BLOCK1 PUMA ===
{"engine":"core-1.2026.6-patched.js","pragma":false}
┌─────────┬────────────────────────────┬─────┬─────┬──────┬───────┬─────────────┬──────┐
│ (index) │ file                       │ rep │ ms  │ err  │ svgKB │ measureText │ sha  │
│ 64      │ 'shape-createdestroy.puml' │ 4   │ 205 │ null │ 140   │ 484         │ null │
│ 65      │ 'shape-createdestroy.puml' │ 5   │ 248 │ null │ 140   │ 484         │ null │
│ 66      │ 'shape-createdestroy.puml' │ 6   │ 252 │ null │ 140   │ 484         │ null │
│ 67      │ 'shape-createdestroy.puml' │ 7   │ 208 │ null │ 140   │ 484         │ null │
│ 68      │ 'shape-createdestroy.puml' │ 8   │ 175 │ null │ 140   │ 484         │ null │
│ 69      │ 'shape-createdestroy.puml' │ 9   │ 176 │ null │ 140   │ 484         │ null │
│ 70      │ 'shape-createdestroy.puml' │ 10  │ 180 │ null │ 140   │ 484         │ null │
│ 71      │ 'shape-createdestroy.puml' │ 11  │ 179 │ null │ 140   │ 484         │ null │
└─────────┴────────────────────────────┴─────┴─────┴──────┴───────┴─────────────┴──────┘
=== BLOCK1 STOCK ===
{"engine":"core-head4ce99a4.js","pragma":false}
┌─────────┬────────────────────────────┬─────┬─────┬──────┬───────┬─────────────┬──────┐
│ (index) │ file                       │ rep │ ms  │ err  │ svgKB │ measureText │ sha  │
├─────────┼────────────────────────────┼─────┼─────┼──────┼───────┼─────────────┼──────┤
│ 0       │ 'shape-groups.puml'        │ 0   │ 599 │ null │ 87    │ 552         │ null │
│ 1       │ 'shape-groups.puml'        │ 1   │ 261 │ null │ 87    │ 258         │ null │
│ 2       │ 'shape-groups.puml'        │ 2   │ 203 │ null │ 87    │ 258         │ null │
│ 3       │ 'shape-groups.puml'        │ 3   │ 178 │ null │ 87    │ 258         │ null │
│ 4       │ 'shape-groups.puml'        │ 4   │ 169 │ null │ 87    │ 258         │ null │
│ 5       │ 'shape-groups.puml'        │ 5   │ 203 │ null │ 87    │ 258         │ null │
│ 6       │ 'shape-groups.puml'        │ 6   │ 202 │ null │ 87    │ 258         │ null │
│ 7       │ 'shape-groups.puml'        │ 7   │ 182 │ null │ 87    │ 258         │ null │
│ 8       │ 'shape-groups.puml'        │ 8   │ 189 │ null │ 87    │ 258         │ null │
│ 9       │ 'shape-groups.puml'        │ 9   │ 178 │ null │ 87    │ 258         │ null │
│ 10      │ 'shape-groups.puml'        │ 10  │ 163 │ null │ 87    │ 258         │ null │
│ 11      │ 'shape-groups.puml'        │ 11  │ 161 │ null │ 87    │ 258         │ null │
│ 12      │ 'shape-parallel.puml'      │ 0   │ 341 │ null │ 118   │ 816         │ null │
│ 13      │ 'shape-parallel.puml'      │ 1   │ 308 │ null │ 118   │ 328         │ null │
│ 14      │ 'shape-parallel.puml'      │ 2   │ 284 │ null │ 118   │ 328         │ null │
│ 15      │ 'shape-parallel.puml'      │ 3   │ 282 │ null │ 118   │ 328         │ null │
│ 16      │ 'shape-parallel.puml'      │ 4   │ 277 │ null │ 118   │ 328         │ null │
│ 17      │ 'shape-parallel.puml'      │ 5   │ 270 │ null │ 118   │ 328         │ null │
│ 18      │ 'shape-parallel.puml'      │ 6   │ 311 │ null │ 118   │ 328         │ null │
│ 19      │ 'shape-parallel.puml'      │ 7   │ 288 │ null │ 118   │ 328         │ null │
│ 20      │ 'shape-parallel.puml'      │ 8   │ 281 │ null │ 118   │ 328         │ null │
│ 21      │ 'shape-parallel.puml'      │ 9   │ 377 │ null │ 118   │ 328         │ null │
│ 22      │ 'shape-parallel.puml'      │ 10  │ 375 │ null │ 118   │ 328         │ null │
│ 23      │ 'shape-parallel.puml'      │ 11  │ 332 │ null │ 118   │ 328         │ null │
│ 24      │ 'shape-wide.puml'          │ 0   │ 294 │ null │ 86    │ 660         │ null │
│ 25      │ 'shape-wide.puml'          │ 1   │ 247 │ null │ 86    │ 236         │ null │
│ 26      │ 'shape-wide.puml'          │ 2   │ 243 │ null │ 86    │ 236         │ null │
│ 27      │ 'shape-wide.puml'          │ 3   │ 233 │ null │ 86    │ 236         │ null │
│ 28      │ 'shape-wide.puml'          │ 4   │ 332 │ null │ 86    │ 236         │ null │
│ 29      │ 'shape-wide.puml'          │ 5   │ 313 │ null │ 86    │ 236         │ null │
│ 30      │ 'shape-wide.puml'          │ 6   │ 276 │ null │ 86    │ 236         │ null │
│ 31      │ 'shape-wide.puml'          │ 7   │ 288 │ null │ 86    │ 236         │ null │
│ 32      │ 'shape-wide.puml'          │ 8   │ 278 │ null │ 86    │ 236         │ null │
│ 33      │ 'shape-wide.puml'          │ 9   │ 279 │ null │ 86    │ 236         │ null │
│ 34      │ 'shape-wide.puml'          │ 10  │ 287 │ null │ 86    │ 236         │ null │
│ 35      │ 'shape-wide.puml'          │ 11  │ 355 │ null │ 86    │ 236         │ null │
│ 36      │ 'shape-activation.puml'    │ 0   │ 840 │ null │ 186   │ 1268        │ null │
│ 37      │ 'shape-activation.puml'    │ 1   │ 566 │ null │ 186   │ 426         │ null │
│ 38      │ 'shape-activation.puml'    │ 2   │ 576 │ null │ 186   │ 426         │ null │
│ 39      │ 'shape-activation.puml'    │ 3   │ 575 │ null │ 186   │ 426         │ null │
│ 40      │ 'shape-activation.puml'    │ 4   │ 586 │ null │ 186   │ 426         │ null │
│ 41      │ 'shape-activation.puml'    │ 5   │ 598 │ null │ 186   │ 426         │ null │
│ 42      │ 'shape-activation.puml'    │ 6   │ 622 │ null │ 186   │ 426         │ null │
│ 43      │ 'shape-activation.puml'    │ 7   │ 708 │ null │ 186   │ 426         │ null │
│ 44      │ 'shape-activation.puml'    │ 8   │ 620 │ null │ 186   │ 426         │ null │
│ 45      │ 'shape-activation.puml'    │ 9   │ 582 │ null │ 186   │ 426         │ null │
│ 46      │ 'shape-activation.puml'    │ 10  │ 519 │ null │ 186   │ 426         │ null │
│ 47      │ 'shape-activation.puml'    │ 11  │ 471 │ null │ 186   │ 426         │ null │
│ 48      │ 'shape-self.puml'          │ 0   │ 221 │ null │ 100   │ 604         │ null │
│ 49      │ 'shape-self.puml'          │ 1   │ 217 │ null │ 100   │ 204         │ null │
│ 50      │ 'shape-self.puml'          │ 2   │ 175 │ null │ 100   │ 204         │ null │
│ 51      │ 'shape-self.puml'          │ 3   │ 157 │ null │ 100   │ 204         │ null │
│ 52      │ 'shape-self.puml'          │ 4   │ 159 │ null │ 100   │ 204         │ null │
│ 53      │ 'shape-self.puml'          │ 5   │ 159 │ null │ 100   │ 204         │ null │
│ 54      │ 'shape-self.puml'          │ 6   │ 166 │ null │ 100   │ 204         │ null │
│ 55      │ 'shape-self.puml'          │ 7   │ 165 │ null │ 100   │ 204         │ null │
│ 56      │ 'shape-self.puml'          │ 8   │ 157 │ null │ 100   │ 204         │ null │
│ 57      │ 'shape-self.puml'          │ 9   │ 159 │ null │ 100   │ 204         │ null │
│ 58      │ 'shape-self.puml'          │ 10  │ 153 │ null │ 100   │ 204         │ null │
│ 59      │ 'shape-self.puml'          │ 11  │ 158 │ null │ 100   │ 204         │ null │
│ 60      │ 'shape-createdestroy.puml' │ 0   │ 280 │ null │ 98    │ 644         │ null │
│ 61      │ 'shape-createdestroy.puml' │ 1   │ 228 │ null │ 98    │ 242         │ null │
│ 62      │ 'shape-createdestroy.puml' │ 2   │ 206 │ null │ 98    │ 242         │ null │
│ 63      │ 'shape-createdestroy.puml' │ 3   │ 209 │ null │ 98    │ 242         │ null │
│ 64      │ 'shape-createdestroy.puml' │ 4   │ 219 │ null │ 98    │ 242         │ null │
│ 65      │ 'shape-createdestroy.puml' │ 5   │ 242 │ null │ 98    │ 242         │ null │
│ 66      │ 'shape-createdestroy.puml' │ 6   │ 240 │ null │ 98    │ 242         │ null │
│ 67      │ 'shape-createdestroy.puml' │ 7   │ 222 │ null │ 98    │ 242         │ null │
│ 68      │ 'shape-createdestroy.puml' │ 8   │ 236 │ null │ 98    │ 242         │ null │
│ 69      │ 'shape-createdestroy.puml' │ 9   │ 243 │ null │ 98    │ 242         │ null │
│ 70      │ 'shape-createdestroy.puml' │ 10  │ 313 │ null │ 98    │ 242         │ null │
│ 71      │ 'shape-createdestroy.puml' │ 11  │ 261 │ null │ 98    │ 242         │ null │
└─────────┴────────────────────────────┴─────┴─────┴──────┴───────┴─────────────┴──────┘
=== BLOCK1 PATCHED ===
{"engine":"core-head-p12345.js","pragma":false}
┌─────────┬────────────────────────────┬─────┬─────┬──────┬───────┬─────────────┬──────┐
│ (index) │ file                       │ rep │ ms  │ err  │ svgKB │ measureText │ sha  │
├─────────┼────────────────────────────┼─────┼─────┼──────┼───────┼─────────────┼──────┤
│ 0       │ 'shape-groups.puml'        │ 0   │ 688 │ null │ 87    │ 552         │ null │
│ 1       │ 'shape-groups.puml'        │ 1   │ 205 │ null │ 87    │ 258         │ null │
│ 2       │ 'shape-groups.puml'        │ 2   │ 158 │ null │ 87    │ 258         │ null │
│ 3       │ 'shape-groups.puml'        │ 3   │ 132 │ null │ 87    │ 258         │ null │
│ 4       │ 'shape-groups.puml'        │ 4   │ 126 │ null │ 87    │ 258         │ null │
│ 5       │ 'shape-groups.puml'        │ 5   │ 154 │ null │ 87    │ 258         │ null │
│ 6       │ 'shape-groups.puml'        │ 6   │ 181 │ null │ 87    │ 258         │ null │
│ 7       │ 'shape-groups.puml'        │ 7   │ 165 │ null │ 87    │ 258         │ null │
│ 8       │ 'shape-groups.puml'        │ 8   │ 185 │ null │ 87    │ 258         │ null │
│ 9       │ 'shape-groups.puml'        │ 9   │ 159 │ null │ 87    │ 258         │ null │
│ 10      │ 'shape-groups.puml'        │ 10  │ 137 │ null │ 87    │ 258         │ null │
│ 11      │ 'shape-groups.puml'        │ 11  │ 133 │ null │ 87    │ 258         │ null │
│ 12      │ 'shape-parallel.puml'      │ 0   │ 229 │ null │ 118   │ 816         │ null │
│ 13      │ 'shape-parallel.puml'      │ 1   │ 181 │ null │ 118   │ 328         │ null │
│ 14      │ 'shape-parallel.puml'      │ 2   │ 201 │ null │ 118   │ 328         │ null │
│ 15      │ 'shape-parallel.puml'      │ 3   │ 191 │ null │ 118   │ 328         │ null │
│ 16      │ 'shape-parallel.puml'      │ 4   │ 165 │ null │ 118   │ 328         │ null │
│ 17      │ 'shape-parallel.puml'      │ 5   │ 146 │ null │ 118   │ 328         │ null │
│ 18      │ 'shape-parallel.puml'      │ 6   │ 144 │ null │ 118   │ 328         │ null │
│ 19      │ 'shape-parallel.puml'      │ 7   │ 132 │ null │ 118   │ 328         │ null │
│ 20      │ 'shape-parallel.puml'      │ 8   │ 155 │ null │ 118   │ 328         │ null │
│ 21      │ 'shape-parallel.puml'      │ 9   │ 217 │ null │ 118   │ 328         │ null │
│ 22      │ 'shape-parallel.puml'      │ 10  │ 186 │ null │ 118   │ 328         │ null │
│ 23      │ 'shape-parallel.puml'      │ 11  │ 169 │ null │ 118   │ 328         │ null │
│ 24      │ 'shape-wide.puml'          │ 0   │ 205 │ null │ 86    │ 660         │ null │
│ 25      │ 'shape-wide.puml'          │ 1   │ 123 │ null │ 86    │ 236         │ null │
│ 26      │ 'shape-wide.puml'          │ 2   │ 149 │ null │ 86    │ 236         │ null │
│ 27      │ 'shape-wide.puml'          │ 3   │ 125 │ null │ 86    │ 236         │ null │
│ 28      │ 'shape-wide.puml'          │ 4   │ 180 │ null │ 86    │ 236         │ null │
│ 29      │ 'shape-wide.puml'          │ 5   │ 194 │ null │ 86    │ 236         │ null │
│ 30      │ 'shape-wide.puml'          │ 6   │ 152 │ null │ 86    │ 236         │ null │
│ 31      │ 'shape-wide.puml'          │ 7   │ 132 │ null │ 86    │ 236         │ null │
│ 32      │ 'shape-wide.puml'          │ 8   │ 121 │ null │ 86    │ 236         │ null │
│ 33      │ 'shape-wide.puml'          │ 9   │ 139 │ null │ 86    │ 236         │ null │
│ 34      │ 'shape-wide.puml'          │ 10  │ 165 │ null │ 86    │ 236         │ null │
│ 35      │ 'shape-wide.puml'          │ 11  │ 145 │ null │ 86    │ 236         │ null │
│ 36      │ 'shape-activation.puml'    │ 0   │ 398 │ null │ 186   │ 1268        │ null │
│ 37      │ 'shape-activation.puml'    │ 1   │ 252 │ null │ 186   │ 426         │ null │
